,text,created_at,user,likes,retweets,links
114,Wanted: Suspects for Commercial Burglary in the 39th District [VIDEO] https://t.co/hctUoSKyiJ https://t.co/rEgfXrWAvx,2022-10-06 11:06:01+00:00,PhillyPolice,4,6,https://t.co/hctUoSKyiJhttps://t.co/rEgfXrWAvx
115,Our officers were incredibly grateful to participate again in #Goodnightlights at @shrinersphilly! It's an incredible honor to help light up the night for the patients and their families. @PhillyPolice will ALWAYS be there for these children - they are truly our heroes! https://t.co/81DgbLLwOr,2022-10-06 02:36:05+00:00,PhillyPolice,134,31,https://t.co/81DgbLLwOr
116,Wanted: Suspects for Shooting Incident in the 1st District [VIDEO] https://t.co/H90806Ho4K https://t.co/pVHRtJGMZI,2022-10-05 14:42:57+00:00,PhillyPolice,6,7,https://t.co/H90806Ho4Khttps://t.co/pVHRtJGMZI
117,Wanted: Suspect for Robbery/Carjacking in the 39th District [VIDEO] https://t.co/g80awl5cKG https://t.co/CKN8xL2rir,2022-10-05 13:26:10+00:00,PhillyPolice,24,21,https://t.co/g80awl5cKGhttps://t.co/CKN8xL2rir
118,Wanted: Suspect for Robbery/Carjacking in the 12th District [VIDEO] https://t.co/Wr5F7O9CNN https://t.co/nkIP64D90H,2022-10-05 11:59:22+00:00,PhillyPolice,8,6,https://t.co/Wr5F7O9CNNhttps://t.co/nkIP64D90H
119,Wanted: Suspects for Homicide in the 6th District [VIDEO] https://t.co/11AXGxdEy5 https://t.co/byqe4aHwrU,2022-10-05 11:36:01+00:00,PhillyPolice,41,34,https://t.co/11AXGxdEy5https://t.co/byqe4aHwrU
120,Wanted: Suspects for Homicide in the 5th District [UPDATED INFORMATION] https://t.co/ujLTiopgXU https://t.co/V51HvYEnX7,2022-10-05 10:31:43+00:00,PhillyPolice,32,34,https://t.co/ujLTiopgXUhttps://t.co/V51HvYEnX7
121,Wanted: Suspects for Homicide in the 35th District [VIDEO] https://t.co/MvgH1ne2Tb https://t.co/vJzkg5oNpw,2022-10-04 17:12:18+00:00,PhillyPolice,12,11,https://t.co/MvgH1ne2Tbhttps://t.co/vJzkg5oNpw
122,"RT @PPDCommish: ...I want to thank the women and men of the Homicide Unit, who along with the @ATFHQ, continue to work tirelessly to bring…",2022-10-04 16:59:04+00:00,PhillyPolice,0,14,
123,"Wanted: Suspect Dayron Burney-Thorne for Quintuple Shooting/Murder in the 5th District [CHARGES UPDATED $45,000 REWARD] https://t.co/Q6zvVRqwcC https://t.co/iDs5iNeNv5",2022-10-04 16:55:58+00:00,PhillyPolice,18,22,https://t.co/Q6zvVRqwcChttps://t.co/iDs5iNeNv5
124,Wanted: Person of Interest Dayron Burney-Thorne for Quadruple Shooting/Homicide in the 5th District https://t.co/Q6zvVRqwcC https://t.co/jHYdnLUDYW,2022-10-04 16:01:04+00:00,PhillyPolice,70,57,https://t.co/Q6zvVRqwcChttps://t.co/jHYdnLUDYW
125,Wanted: Suspect for Commercial Robbery in the 6th District [VIDEO] https://t.co/2HIdE3V2oA https://t.co/Kt26l8YEW0,2022-10-04 15:08:32+00:00,PhillyPolice,9,4,https://t.co/2HIdE3V2oAhttps://t.co/Kt26l8YEW0
126,Wanted: Suspects for Shooting Incident in the 19th District [VIDEO] https://t.co/CVSOh26LOT https://t.co/8iZkZRHyee,2022-10-04 11:01:32+00:00,PhillyPolice,7,13,https://t.co/CVSOh26LOThttps://t.co/8iZkZRHyee
127,Wanted: Suspects for Commercial Robbery in the 12th District [VIDEO] https://t.co/E30V6mDQ1N https://t.co/qGShhXpfbK,2022-10-04 10:41:01+00:00,PhillyPolice,6,10,https://t.co/E30V6mDQ1Nhttps://t.co/qGShhXpfbK
128,Wanted: Suspect from Homicide in the 19th District [VIDEO] https://t.co/TCqDUkQmxg https://t.co/J55FMv0lXa,2022-10-03 21:08:14+00:00,PhillyPolice,8,14,https://t.co/TCqDUkQmxghttps://t.co/J55FMv0lXa
129,Wanted: Suspects for Robbery/Carjacking in the 24th District [VIDEO] https://t.co/t6bJf2oVSv https://t.co/2FCfYLftuO,2022-10-03 16:54:35+00:00,PhillyPolice,6,8,https://t.co/t6bJf2oVSvhttps://t.co/2FCfYLftuO
130,Wanted: Suspect for Commercial Burglary in the 6th District [VIDEO] https://t.co/Te7dUnfd2L https://t.co/H0ahPZ73Yn,2022-10-03 16:33:55+00:00,PhillyPolice,8,14,https://t.co/Te7dUnfd2Lhttps://t.co/H0ahPZ73Yn
131,RT @PhillyFireDept: Did you know that closing your bedroom door at night could save your life? A closed door can slow the spread of fire. L…,2022-09-30 17:14:26+00:00,PhillyPolice,0,11,
132,Wanted: Suspect for Theft from Auto in the 9th District [VIDEO] https://t.co/O7XSNgAAhK https://t.co/EOE7oHxHRB,2022-09-30 11:11:13+00:00,PhillyPolice,9,9,https://t.co/O7XSNgAAhKhttps://t.co/EOE7oHxHRB
133,Wanted: Suspects for Shooting Incident in the 12th District [VIDEO] https://t.co/VBrrTyAwOg https://t.co/0pIBjpjrj7,2022-09-30 10:53:38+00:00,PhillyPolice,20,11,https://t.co/VBrrTyAwOghttps://t.co/0pIBjpjrj7
134,Wanted: Suspect for Commercial Burglary in the 9th District [VIDEO] https://t.co/q2o9Oh6XUU https://t.co/sSqi8urMn8,2022-09-29 15:23:51+00:00,PhillyPolice,2,4,https://t.co/q2o9Oh6XUUhttps://t.co/sSqi8urMn8
135,Wanted: Suspects for Commercial Burglary in the 9th District [VIDEO] https://t.co/Aoid3oulLP https://t.co/qJoBHIsqYF,2022-09-29 15:07:47+00:00,PhillyPolice,16,14,https://t.co/Aoid3oulLPhttps://t.co/qJoBHIsqYF
136,Wanted: Suspects for Homicide in the 5th District [UPDATED REWARD] https://t.co/xLSrioR9mu https://t.co/dz16Q8drNt,2022-09-28 18:50:39+00:00,PhillyPolice,53,52,https://t.co/xLSrioR9muhttps://t.co/dz16Q8drNt
137,Wanted: Suspect for Commercial Robbery in the 22nd District [VIDEO] https://t.co/LFHsIiLWHF https://t.co/S639rwyPiV,2022-09-28 16:05:55+00:00,PhillyPolice,4,6,https://t.co/LFHsIiLWHFhttps://t.co/S639rwyPiV
138,Wanted: Suspects for Commercial Robbery in the 19th District [VIDEO] https://t.co/mF2vyyS9Gz https://t.co/5KAciPjD2s,2022-09-28 10:46:49+00:00,PhillyPolice,12,11,https://t.co/mF2vyyS9Gzhttps://t.co/5KAciPjD2s
139,Wanted: Suspects for Robbery in the 9th District [VIDEO] https://t.co/6YnjHVDSI3 https://t.co/NYmDPGqBTz,2022-09-27 16:53:23+00:00,PhillyPolice,13,20,https://t.co/6YnjHVDSI3https://t.co/NYmDPGqBTz
140,Wanted: Suspect for Aggravated Assault in the 6th District [VIDEO] https://t.co/9YqG2foMrr https://t.co/XFp088NlIy,2022-09-27 16:13:33+00:00,PhillyPolice,9,11,https://t.co/9YqG2foMrrhttps://t.co/XFp088NlIy
141,"Great news! We have trained over 3,000 members in Active Bystandership for Law Enforcement (ABLE)! This milestone well exceeds over half of our personnel &amp; equips them with the tools needed to minimize and/or prevent misconduct and mistakes.  More info: https://t.co/GyWHzRnjiz",2022-09-27 11:06:00+00:00,PhillyPolice,13,5,https://t.co/GyWHzRnjiz
142,Wanted: Suspects for Looting in the 15th District [VIDEO] https://t.co/eU2mtS1W9I https://t.co/MHpKMTwJqg,2022-09-27 11:04:35+00:00,PhillyPolice,277,164,https://t.co/eU2mtS1W9Ihttps://t.co/MHpKMTwJqg
143,Wanted: Suspect for Robbery/Carjacking in the 8th District [VIDEO] https://t.co/NIjz6MfFqk https://t.co/5WLPyX0uv6,2022-09-26 10:47:58+00:00,PhillyPolice,26,24,https://t.co/NIjz6MfFqkhttps://t.co/5WLPyX0uv6
144,Wanted: Suspect for Multiple Indecent Assaults in the 1st and 17th District [VIDEO] https://t.co/nrcM9ImS15 https://t.co/VkG8DPNFkE,2022-09-22 22:45:30+00:00,PhillyPolice,12,14,https://t.co/nrcM9ImS15https://t.co/VkG8DPNFkE
145,Wanted: Suspects for Shooting Incident in the 39th District [VIDEO] https://t.co/074MO4gf6B https://t.co/LKokpuRa17,2022-09-22 16:10:41+00:00,PhillyPolice,15,18,https://t.co/074MO4gf6Bhttps://t.co/LKokpuRa17
146,"RT @PPDMikeGarvey: As we continue our recognition of @ForSciWeek, @PhillyPolice OFS is thankful for its partnership with the @FBIPhiladelph…",2022-09-22 15:39:04+00:00,PhillyPolice,0,3,
147,"RT @PPDMikeGarvey: @Phillypolice OFS latent print examiners compare thousands of images and prints each year, assisting in violent and non-…",2022-09-22 15:23:44+00:00,PhillyPolice,0,2,
148,Wanted: Suspect for Vandalism in the 6th District [VIDEO] https://t.co/S2FeamB60I https://t.co/ao1szfdZ4C,2022-09-22 14:26:53+00:00,PhillyPolice,8,10,https://t.co/S2FeamB60Ihttps://t.co/ao1szfdZ4C
149,"Wanted: Suspect for Homicide in the 14th District [VIDEO] $100,000 Reward https://t.co/Po42EXlBGt https://t.co/AbNEwKD9SJ",2022-09-22 11:33:55+00:00,PhillyPolice,11,12,https://t.co/Po42EXlBGthttps://t.co/AbNEwKD9SJ
150,Wanted: Suspect for Commercial Burglary in the 14th District [VIDEO] https://t.co/zaPO04z4ul https://t.co/yUqmTG4O9d,2022-09-22 10:29:34+00:00,PhillyPolice,8,7,https://t.co/zaPO04z4ulhttps://t.co/yUqmTG4O9d
151,Wanted: Suspects for Robbery in the 6th District [VIDEO] https://t.co/APQ3S0f54D https://t.co/Sj1mgqFTg0,2022-09-20 15:13:17+00:00,PhillyPolice,21,27,https://t.co/APQ3S0f54Dhttps://t.co/Sj1mgqFTg0
152,Wanted: Suspect for Multiple WAWA Robberies in the 15th District https://t.co/b6JNaSy9Cu https://t.co/RhD41FmjWm,2022-09-19 18:07:06+00:00,PhillyPolice,13,14,https://t.co/b6JNaSy9Cuhttps://t.co/RhD41FmjWm
